generation,id,parent,success_keys
761,30473,30418,[7607]
761,30475,29940,[7610]
761,30487,29699,[7566]
761,30488,29703,[7570]
762,30504,30111,[7584]
762,30508,30220,[7586]
762,30516,30073,[7610]
762,30517,30322,[7575]
762,30522,30019,[7590]
762,30523,29699,[7596]
762,30535,30180,[7622]
763,30556,30369,[7590]
763,30560,30018,[7584]
763,30577,30132,[7616]
764,30581,30278,[7609]
764,30583,29812,[7595]
764,30590,30369,[7622]
764,30592,30220,[7593]
764,30599,30067,[7622]
764,30601,30265,[7608]
764,30606,30034,[7607]
764,30607,29957,[7600]
764,30614,29820,[7591]
764,30616,30062,[7610]
764,30618,29957,[7595]
765,30623,30213,[7616]
765,30626,30289,[7630]
765,30630,30309,[7629]
765,30638,29949,[7599]
765,30644,29940,[7630]
765,30645,30243,[7630]
765,30646,29782,[7601]
765,30657,30504,[7641]
766,30661,30465,[7669]
766,30678,30420,[7613]
766,30686,29839,[7612]
766,30688,30201,[7660]
766,30698,30113,[7629]
767,30705,29970,[7671]
767,30706,29937,[7648]
767,30707,30592,[7641]
767,30714,30019,[7641]
767,30728,30413,[7660]
767,30734,29889,[7621]
767,30737,29933,[7662]
768,30744,30339,[7650]
768,30754,30266,[7655]
768,30765,30408,[7669]
768,30767,30325,[7665]
768,30770,30728,[7629]
768,30772,30581,[7669]
769,30790,30315,[7660]
769,30796,30359,[7671]
769,30801,30592,[7699]
769,30810,30688,[7667]
769,30816,30590,[7643]
770,30822,30556,[7674]
770,30825,30504,[7667]
770,30834,30126,[7647]
770,30835,30592,[7674]
770,30839,30408,[7649]
770,30859,30607,[7674]
771,30862,30399,[7708]
771,30868,30471,[7690]
771,30876,30707,[7671]
771,30879,30243,[7667]
771,30890,30504,[7689]
771,30897,30618,[7679]
771,30900,30309,[7678]
772,30906,30014,[7679]
772,30907,30734,[7690]
772,30914,30488,[7726]
772,30915,29981,[7699]
772,30917,30646,[7712]
773,30963,30876,[7699]
773,30964,30108,[7708]
773,30967,30879,[7712]
773,30972,30688,[7690]
773,30978,30890,[7724]
774,30984,30707,[7705]
774,30991,30868,[7733]
774,31000,30577,[7733]
774,31016,30897,[7708]
774,31017,30707,[7695]
775,31032,30618,[7712]
775,31043,30067,[7750]
775,31045,30607,[7728]
775,31050,31016,[7754]
775,31054,30978,[7720]
775,31056,30964,[7726]
776,31064,30267,[7713]
776,31069,30728,[7720]
776,31071,30915,[7751]
776,31079,30399,[7731]
776,31084,30705,[7734]
776,31086,30235,[7750]
776,31090,30801,[7750]
776,31094,30333,[7735]
777,31102,30618,[7719]
777,31111,30469,[7725]
777,31116,30592,[7726]
777,31118,31043,[7738]
777,31123,30127,[7766]
777,31125,30504,[7720]
777,31131,30638,[7725]
777,31132,30754,[7736]
777,31137,30825,[7731]
777,31139,30126,[7766]
778,31144,30606,[7740]
778,31146,30266,[7776]
778,31157,30235,[7749]
778,31161,30556,[7739]
778,31167,30765,[7765]
778,31172,30876,[7746]
778,31180,30991,[7754]
779,31183,30770,[7777]
779,31188,30978,[7762]
779,31192,31000,[7788]
779,31197,30599,[7773]
779,31219,30707,[7753]
780,31238,30706,[7782]
780,31241,30734,[7782]
780,31252,30535,[7754]
780,31254,30839,[7766]
780,31257,30465,[7776]
780,31260,30560,[7788]
781,31264,31054,[7788]
781,31271,30698,[7770]
781,31272,31172,[7810]
781,31278,30390,[7790]
781,31280,30770,[7776]
781,31284,30876,[7805]
781,31288,30978,[7799]
781,31293,30359,[7802]
782,31305,31086,[7783]
782,31311,30839,[7799]
782,31321,30978,[7798]
782,31324,30373,[7782]
782,31329,31069,[7790]
783,31363,31086,[7839]
783,31364,30963,[7802]
783,31375,30868,[7792]
783,31376,30487,[7816]
783,31377,30592,[7795]
784,31382,31054,[7828]
784,31387,31116,[7835]
784,31393,30475,[7844]
784,31414,31293,[7817]
785,31423,31102,[7849]
785,31427,30535,[7835]
785,31431,30457,[7828]
785,31439,31284,[7835]
785,31444,30835,[7839]
785,31453,30657,[7814]
785,31460,31090,[7830]
786,31465,30839,[7824]
786,31474,31382,[7844]
786,31483,30890,[7817]
786,31488,30469,[7843]
786,31489,30834,[7830]
786,31499,30728,[7863]
786,31500,31000,[7843]
787,31504,30770,[7843]
787,31505,30728,[7860]
787,31514,30862,[7845]
787,31516,31382,[7874]
787,31523,30599,[7832]
787,31534,31084,[7839]
788,31543,30978,[7864]
788,31548,30601,[7864]
788,31550,31444,[7853]
788,31556,30801,[7848]
788,31558,31377,[7857]
788,31560,31197,[7848]
789,31583,30770,[7864]
789,31586,30661,[7890]
789,31591,30978,[7846]
789,31592,31500,[7894]
789,31602,31017,[7844]
789,31607,30728,[7845]
789,31608,30644,[7892]
789,31612,31453,[7845]
789,31614,30581,[7894]
789,31615,31376,[7892]
789,31619,31139,[7863]
790,31629,31324,[7874]
790,31638,31180,[7894]
790,31639,31131,[7859]
790,31641,31090,[7874]
790,31651,30728,[7899]
790,31652,31602,[7892]
790,31654,31192,[7878]
790,31659,30734,[7861]
791,31662,31032,[7890]
791,31664,31139,[7879]
791,31665,31465,[7871]
791,31676,30964,[7890]
791,31684,31278,[7882]
792,31702,31474,[7877]
792,31707,30810,[7877]
792,31710,31474,[7882]
792,31713,31543,[7907]
792,31718,31393,[7871]
792,31724,31137,[7878]
792,31732,31045,[7924]
793,31747,31641,[7924]
793,31759,31665,[7924]
793,31760,30834,[7893]
793,31762,30876,[7893]
793,31763,31387,[7886]
793,31772,31045,[7902]
793,31773,31305,[7893]
793,31775,30772,[7914]
793,31778,31548,[7887]
793,31779,31638,[7887]
794,31781,31505,[7938]
794,31785,31474,[7902]
794,31792,31305,[7895]
794,31793,30914,[7895]
794,31794,31772,[7943]
794,31796,31775,[7943]
794,31799,31638,[7936]
794,31800,31387,[7914]
794,31805,31118,[7920]
794,31806,31000,[7907]
794,31810,31641,[7926]
794,31811,30972,[7903]
794,31815,31045,[7895]
795,31827,31772,[7946]
795,31839,31707,[7953]
795,31847,31710,[7915]
795,31852,31414,[7953]
795,31855,31586,[7946]
796,31862,31197,[7943]
796,31868,31614,[7930]
796,31869,31260,[7953]
796,31874,31427,[7968]
796,31878,31465,[7936]
796,31881,31257,[7935]
796,31882,31489,[7967]
796,31892,30972,[7938]
796,31897,31054,[7946]
797,31904,31137,[7969]
797,31925,31724,[7945]
797,31929,31288,[7947]
797,31930,31071,[7967]
797,31932,31897,[7950]
797,31937,31794,[7931]
798,31942,31056,[7969]
798,31956,31444,[7968]
798,31958,31069,[7968]
798,31962,31084,[7958]
798,31967,31881,[7983]
798,31979,31778,[7985]
799,31982,31180,[7947]
799,31983,31558,[7961]
799,31986,31962,[7958]
799,31987,31583,[7948]
799,31989,31684,[7958]
799,31991,31131,[7954]
799,31992,31855,[7983]
799,32005,31548,[7999]
799,32006,31869,[7962]
800,32022,31280,[7983]
800,32026,31523,[7985]
800,32028,31619,[7959]
800,32029,31132,[7984]
800,32034,31852,[7982]
800,32050,31219,[7957]
800,32058,31710,[7959]
800,32059,31280,[7959]
800,32060,31505,[7972]
801,32077,31543,[7984]
801,32081,31956,[7978]
801,32087,31929,[7972]
801,32091,31324,[7985]
801,32099,31781,[7969]
802,32101,31641,[7984]
802,32104,31827,[7976]
802,32109,31615,[7996]
802,32114,31929,[7974]
802,32115,31799,[8025]
802,32125,31548,[7972]
802,32132,31534,[7996]
802,32133,31929,[7996]
803,32143,31560,[8020]
803,32151,31810,[7994]
803,32154,31878,[8015]
803,32158,31324,[8011]
803,32163,31930,[8022]
803,32169,31423,[7994]
803,32171,32091,[8025]
803,32173,31659,[7989]
804,32181,31827,[8022]
804,32184,31504,[8020]
804,32191,32006,"[8007, 8009]"
804,32197,31979,[8040]
804,32198,31932,[8045]
804,32199,31427,[7999]
804,32202,32163,[8007]
804,32204,31614,[8022]
804,32208,31827,[8040]
804,32211,32050,[7995]
804,32214,31932,[7994]
804,32219,31805,[8007]
805,32228,31652,[8009]
805,32229,31983,[8058]
805,32236,31543,[8015]
805,32245,32115,[8048]
805,32250,31775,[8058]
805,32251,31500,[8011]
805,32252,31516,[8005]
805,32255,32208,[8011]
805,32258,31505,[8058]
806,32263,32059,[8013]
806,32265,31713,[8040]
806,32268,31962,[8013]
806,32272,32060,[8015]
806,32274,31676,[8023]
806,32278,31652,[8065]
806,32288,32198,[8025]
806,32293,31483,[8065]
806,32300,32191,[8033]
807,32309,31762,[8048]
807,32318,32211,[8072]
807,32319,31779,[8033]
807,32329,32125,[8048]
807,32335,31897,[8033]
808,32347,32300,[8072]
808,32349,31811,[8065]
808,32351,32173,[8051]
808,32353,32198,[8072]
808,32354,31979,[8038]
808,32357,32058,[8035]
808,32360,31881,[8036]
808,32364,32087,[8051]
808,32366,31586,[8070]
808,32367,31556,[8049]
808,32370,31810,[8051]
809,32397,31665,[8069]
809,32399,32059,[8054]
809,32403,32197,[8071]
809,32412,31638,[8057]
809,32414,31792,[8089]
809,32415,32132,[8055]
810,32421,31930,[8084]
810,32433,31651,[8069]
810,32435,31763,[8059]
810,32436,32357,[8082]
810,32437,32204,[8069]
810,32438,31805,[8059]
810,32446,32077,[8109]
810,32447,31987,[8082]
810,32450,32354,[8082]
810,32454,31811,[8090]
810,32460,31638,[8089]
811,32461,32087,[8086]
811,32462,32115,[8112]
811,32464,32091,[8073]
811,32481,32006,[8079]
811,32483,31847,[8112]
811,32486,32364,[8117]
811,32488,32329,[8089]
811,32493,31929,[8098]
811,32495,32252,[8071]
811,32499,31855,[8095]
812,32502,32191,[8102]
812,32504,32274,[8081]
812,32511,32278,[8079]
812,32512,31904,[8109]
812,32515,32499,[8081]
812,32516,32464,[8081]
812,32519,32236,[8102]
812,32522,32173,[8109]
812,32532,32081,[8127]
812,32533,32077,[8088]
812,32537,31869,[8127]
813,32544,31992,[8092]
813,32553,32029,[8121]
813,32554,31904,[8088]
813,32558,32060,[8112]
813,32562,32191,[8092]
813,32575,32433,[8099]
813,32578,31897,[8096]
814,32581,32364,[8119]
814,32582,32211,[8119]
814,32587,32263,[8142]
814,32593,32258,[8100]
814,32603,32228,[8108]
814,32609,32143,[8100]
814,32614,31986,[8104]
814,32615,32462,[8147]
814,32616,32367,[8105]
814,32618,32288,[8121]
815,32621,31892,[8140]
815,32643,31962,[8121]
815,32647,32263,[8141]
815,32648,32163,[8119]
815,32654,32229,[8144]
815,32657,32181,[8114]
815,32660,32250,[8108]
816,32663,32447,[8132]
816,32667,32657,[8140]
816,32690,32236,[8147]
816,32693,32582,[8140]
816,32697,32364,[8132]
817,32701,32272,[8135]
817,32702,32169,[8131]
817,32713,32329,[8132]
817,32719,32114,[8154]
817,32721,32236,[8131]
817,32729,32208,[8131]
817,32730,32236,[8141]
817,32734,32268,[8139]
818,32755,32184,[8154]
818,32760,32558,[8135]
818,32767,32499,[8159]
818,32768,32184,[8134]
818,32772,32575,[8154]
818,32775,32077,[8134]
819,32784,32533,[8167]
819,32787,32693,[8159]
819,32791,32251,[8175]
819,32792,32133,[8159]
819,32804,32609,[8167]
819,32812,32403,[8149]
820,32822,32245,[8177]
820,32823,32812,[8173]
820,32828,32059,[8192]
820,32837,32229,[8167]
820,32842,32464,[8173]
820,32849,32562,[8173]
820,32852,32125,[8197]
820,32857,32399,[8191]
820,32860,32609,[8160]
821,32872,32461,[8179]
821,32880,32318,[8160]
821,32884,32582,[8170]
821,32891,32533,[8190]
821,32896,32319,[8190]
821,32897,32265,[8180]
822,32904,32364,[8189]
822,32905,32272,[8179]
822,32907,32823,[8222]
822,32912,32812,[8192]
822,32917,32581,[8190]
822,32922,32360,[8191]
822,32930,32734,[8204]
822,32932,32730,[8213]
822,32935,32755,[8175]
822,32936,32578,[8179]
822,32940,32191,[8175]
823,32942,32575,[8227]
823,32946,32173,[8200]
823,32949,32772,[8186]
823,32960,32532,[8189]
823,32973,32852,[8191]
824,32991,32461,[8213]
824,32996,32504,[8216]
824,33001,32702,[8204]
824,33009,32309,[8213]
824,33014,32857,[8227]
824,33015,32729,[8227]
824,33020,32936,[8237]
825,33021,32896,[8259]
825,33032,32772,[8248]
825,33039,32318,[8258]
825,33041,32436,[8237]
825,33046,32768,[8259]
825,33049,32812,[8237]
825,33051,32891,[8231]
825,33053,32414,[8204]
825,33059,32949,[8249]
826,33062,32532,[8222]
826,33066,33009,[8216]
826,33077,32582,[8222]
826,33083,33014,[8254]
826,33091,32935,[8231]
827,33105,33049,[8248]
827,33119,32582,[8258]
827,33122,32537,[8226]
827,33125,32603,[8248]
827,33132,33051,[8231]
827,33137,32768,[8254]
828,33151,32319,[8264]
828,33156,32960,[8249]
828,33157,32461,[8264]
828,33158,32702,[8250]
828,33160,33122,[8264]
828,33162,32488,[8258]
828,33165,32812,[8250]
828,33166,32435,[8250]
829,33183,33160,[8287]
829,33189,33077,[8261]
829,33192,32575,[8299]
829,33209,32663,[8254]
829,33210,32450,[8252]
829,33211,32768,[8249]
829,33213,33077,[8277]
829,33220,32946,[8287]
830,33221,32857,[8287]
830,33235,32654,[8259]
830,33259,32880,[8274]
831,33273,32575,[8267]
831,33277,32787,[8261]
831,33278,32544,[8261]
831,33284,33221,[8274]
831,33285,32960,[8277]
831,33295,32537,[8293]
832,33302,32522,[8299]
832,33303,33032,[8288]
832,33305,33277,[8289]
832,33306,33220,[8299]
832,33307,32609,[8300]
832,33313,33041,[8300]
832,33320,33066,[8275]
832,33322,32880,[8300]
832,33328,32647,[8272]
833,33345,33313,[8336]
833,33348,33051,[8306]
833,33349,33137,[8335]
833,33363,33151,[8275]
833,33365,33083,[8335]
833,33371,33049,[8297]
833,33372,33083,[8329]
833,33375,32701,[8275]
834,33393,32792,[8292]
834,33397,33284,[8301]
834,33400,33083,[8348]
834,33405,32522,[8311]
834,33409,33183,[8292]
834,33412,32511,[8344]
834,33413,33372,[8344]
834,33414,32582,[8292]
834,33415,32522,[8344]
834,33416,33032,[8318]
834,33417,33295,[8336]
835,33423,33077,[8357]
835,33426,32755,[8306]
835,33428,32860,[8318]
835,33435,33156,[8318]
835,33440,33105,[8306]
835,33444,33001,[8307]
835,33446,32760,[8329]
835,33450,33365,[8335]
835,33455,32872,[8329]
836,33461,33032,[8367]
836,33465,32772,[8336]
836,33473,33046,[8315]
836,33474,33053,[8348]
836,33478,33405,[8321]
836,33480,32719,[8348]
836,33481,33156,[8315]
836,33487,33413,[8309]
836,33488,32852,[8349]
837,33512,33209,[8345]
837,33516,32768,[8321]
837,33526,33440,[8321]
837,33527,33032,[8349]
837,33537,32760,[8352]
837,33540,32973,[8330]
838,33541,32852,[8352]
838,33542,32857,[8330]
838,33549,32946,[8352]
838,33552,32932,[8328]
838,33554,32907,[8367]
838,33557,32946,[8389]
838,33564,33122,[8334]
838,33567,33322,[8330]
838,33569,32697,[8357]
838,33570,32729,[8342]
838,33572,32828,[8357]
838,33573,33151,[8350]
839,33581,33405,[8350]
839,33585,33516,[8350]
839,33588,33435,[8337]
839,33600,32767,[8354]
839,33601,32991,[8349]
839,33602,33440,[8342]
839,33603,33209,[8374]
839,33604,32940,[8398]
839,33605,33285,[8366]
839,33610,33021,[8337]
839,33615,32857,[8381]
840,33621,33306,[8367]
840,33622,33554,[8381]
840,33625,32949,[8393]
840,33629,33526,[8389]
840,33631,33371,[8389]
840,33657,33397,[8393]
840,33660,33189,[8351]
841,33664,33400,[8393]
841,33669,33051,[8408]
841,33673,33213,[8416]
841,33675,33166,[8416]
841,33683,33137,[8406]
841,33684,32912,[8385]
841,33685,33119,[8366]
841,33687,33473,[8406]
841,33689,33413,[8386]
841,33693,33405,[8362]
842,33703,32904,[8394]
842,33717,33393,[8416]
842,33718,33039,[8374]
842,33731,33278,[8406]
842,33737,33683,[8380]
843,33742,33400,[8394]
843,33743,33397,[8399]
843,33769,33413,[8400]
843,33771,33041,[8438]
844,33782,33162,[8426]
844,33785,32942,[8448]
844,33798,33414,[8397]
844,33805,33693,[8405]
844,33815,33137,[8440]
845,33825,33625,[8412]
845,33828,33137,[8426]
845,33829,33285,[8426]
845,33836,33526,[8404]
845,33838,33474,[8405]
845,33840,33461,[8412]
846,33868,33488,[8438]
846,33870,33480,[8448]
846,33873,33221,[8414]
846,33876,33478,[8438]
846,33879,33151,[8450]
846,33881,33540,[8429]
846,33892,33435,[8440]
846,33900,33798,[8434]
847,33908,33209,[8431]
848,33943,33516,[8482]
848,33951,33307,[8486]
848,33957,33461,[8486]
848,33972,33829,[8448]
848,33979,33542,[8486]
849,33993,33413,[8450]
849,33994,33313,[8439]
849,33998,33516,[8451]
849,34000,33365,[8436]
849,34002,33413,[8440]
849,34014,33455,[8451]
850,34021,33683,[8457]
850,34022,33828,[8487]
850,34026,33604,[8454]
850,34030,33413,[8454]
850,34033,33900,[8482]
850,34037,33405,[8482]
850,34059,33881,[8454]
851,34078,33461,[8474]
851,34082,33516,[8474]
851,34094,33798,[8494]
852,34103,34082,[8494]
852,34104,33684,[8502]
852,34113,33365,[8524]
852,34120,33526,[8511]
852,34124,33573,[8491]
852,34127,33805,[8524]
852,34129,33540,[8474]
852,34130,33213,[8489]
852,34137,33585,[8524]
853,34141,33689,[8511]
853,34142,33625,[8485]
853,34144,33567,[8491]
853,34145,33480,[8502]
853,34166,33414,[8511]
853,34180,33829,[8491]
854,34188,33771,[8521]
854,34196,33615,[8509]
854,34197,33693,[8507]
854,34204,34129,[8541]
854,34205,33972,[8541]
854,34212,34002,[8549]
854,34214,33625,[8509]
854,34220,33836,[8549]
855,34224,33552,[8507]
855,34225,34196,[8526]
855,34227,33742,[8535]
855,34235,33349,[8507]
855,34244,33567,[8523]
855,34247,34000,[8505]
855,34253,33717,[8552]
855,34258,33450,[8514]
855,34260,33972,[8527]
856,34263,33428,[8514]
856,34268,33972,[8520]
856,34269,33537,[8541]
856,34271,34214,[8556]
856,34276,33957,[8527]
856,34277,33516,[8559]
856,34283,34103,[8531]
856,34285,34244,[8567]
857,34307,33615,[8549]
857,34311,33602,[8552]
857,34314,33876,[8542]
857,34315,34124,[8559]
857,34317,33413,[8556]
857,34323,33815,[8559]
857,34324,33601,[8543]
857,34334,33416,[8542]
858,34341,33769,[8589]
858,34344,33782,[8589]
858,34347,33621,[8547]
858,34348,33481,[8563]
858,34351,33604,[8552]
858,34362,34130,[8567]
858,34363,34334,[8574]
858,34374,33840,[8574]
859,34382,34362,[8573]
859,34388,33567,[8574]
859,34391,33516,[8589]
859,34404,34022,[8548]
859,34419,34144,[8546]
859,34420,34324,[8571]
860,34421,33567,[8556]
860,34425,34094,[8576]
860,34427,33512,[8576]
861,34465,34334,[8610]
861,34473,34421,[8571]
861,34475,33554,[8610]
861,34478,34196,[8583]
861,34479,34419,[8563]
861,34484,34142,[8610]
861,34500,33689,[8583]
862,34507,34362,[8576]
862,34521,33951,[8570]
862,34528,33881,[8583]
862,34531,33838,[8622]
862,34537,34484,[8622]
862,34538,33771,[8580]
863,34545,34404,[8631]
863,34549,33815,[8613]
863,34553,33625,[8622]
863,34560,33881,[8631]
863,34562,34103,[8584]
863,34564,34521,[8630]
863,34567,33717,[8594]
864,34589,34124,[8633]
864,34592,34094,[8606]
864,34599,34113,[8630]
864,34601,34545,[8594]
864,34612,34560,[8590]
865,34622,33625,[8646]
865,34625,33657,[8623]
865,34628,34528,[8631]
865,34629,33685,[8657]
866,34666,34197,[8660]
866,34674,34521,[8626]
866,34678,34628,[8620]
866,34679,34562,[8659]
866,34681,33881,[8620]
867,34703,33829,[8632]
867,34704,33685,[8627]
867,34708,34562,[8637]
867,34710,34560,[8676]
867,34711,34145,[8630]
867,34734,34220,[8636]
867,34739,34628,[8633]
868,34755,34269,[8685]
868,34760,34258,[8660]
868,34772,33879,[8635]
868,34777,34244,[8636]
869,34783,34247,[8685]
869,34785,34478,[8660]
869,34793,33998,[8640]
869,34800,33908,[8693]
869,34806,33717,[8690]
869,34808,34391,[8699]
869,34809,34277,[8640]
869,34810,34478,[8695]
869,34813,33900,[8642]
869,34815,34549,[8692]
869,34819,34341,[8657]
869,34820,33876,[8692]
870,34824,34553,[8685]
870,34829,34374,[8686]
870,34830,34599,[8676]
870,34831,33870,[8657]
870,34834,34315,[8690]
870,34838,34285,[8693]
870,34843,34103,[8684]
870,34848,34026,[8692]
870,34851,34263,[8699]
870,34852,34562,[8676]
870,34857,33972,[8695]
871,34871,34002,[8659]
871,34890,34341,[8664]
871,34893,34220,[8693]
872,34902,34857,[8695]
872,34911,34166,[8697]
872,34914,34478,[8699]
872,34927,34739,[8729]
872,34929,34815,[8708]
872,34934,34545,[8706]
873,34946,34507,[8702]
873,34960,34678,[8701]
873,34966,34521,[8706]
873,34969,33993,[8701]
873,34971,34929,[8703]
873,34973,34815,[8706]
874,34986,34628,[8701]
874,34991,34678,[8729]
874,34992,34528,[8708]
874,34998,34277,[8732]
874,34999,34002,[8726]
874,35000,34315,[8703]
874,35009,34829,[8740]
874,35017,34969,[8703]
874,35018,34030,[8731]
875,35021,34425,[8726]
875,35024,34212,[8724]
875,35027,34815,[8724]
875,35032,34973,[8729]
875,35035,34484,[8753]
875,35036,34622,[8732]
875,35039,35000,[8740]
875,35041,34475,[8726]
875,35042,34427,[8740]
876,35064,34824,[8728]
876,35070,34374,[8734]
876,35076,35009,[8730]
876,35083,34911,[8751]
876,35084,34311,[8754]
876,35086,34666,[8732]
876,35092,34553,[8768]
876,35093,35021,[8724]
876,35095,34760,[8746]
876,35100,34225,[8744]
877,35106,34824,[8766]
877,35107,34258,[8736]
877,35108,34317,[8744]
877,35110,34681,[8744]
877,35113,34269,[8753]
877,35120,34703,[8775]
877,35125,34537,[8751]
877,35133,34992,[8754]
877,35136,35039,[8746]
877,35140,34537,[8766]
878,35141,34971,[8747]
878,35151,34347,[8743]
878,35157,35036,[8768]
878,35158,34465,[8768]
878,35166,34785,[8758]
878,35168,34927,[8755]
878,35170,34625,[8764]
878,35176,34276,[8765]
878,35177,34830,[8786]
879,35191,34704,[8783]
879,35202,34998,[8753]
879,35204,34929,[8788]
879,35216,35084,[8796]
879,35219,34946,[8754]
880,35228,34711,[8767]
880,35242,34991,[8771]
880,35243,34628,[8780]
880,35260,34473,[8780]
881,35263,34810,[8819]
881,35280,34946,[8772]
881,35284,35243,[8788]
881,35292,34363,[8776]
881,35299,34473,[8766]
882,35306,34927,[8776]
882,35308,34622,[8775]
882,35312,35191,[8822]
882,35317,34966,[8792]
882,35320,34848,[8783]
882,35325,34553,[8776]
882,35326,35083,[8804]
882,35337,35176,[8814]
883,35342,34500,[8799]
883,35345,34599,[8831]
883,35352,35326,[8786]
883,35357,34391,[8799]
883,35362,35095,[8796]
883,35363,34810,[8831]
883,35365,34704,[8789]
884,35383,34966,[8799]
884,35392,34829,[8838]
884,35393,35027,[8804]
884,35397,34678,[8804]
884,35406,35345,[8796]
884,35412,34777,[8831]
884,35417,34819,[8812]
885,35422,34971,[8825]
885,35438,34589,[8844]
885,35444,34914,[8844]
885,35458,34911,[8815]
886,35463,34710,[8815]
886,35468,34871,[8816]
886,35489,35312,[8838]
886,35495,34830,[8820]
887,35510,34679,[8862]
887,35513,34800,[8862]
887,35515,34934,[8860]
887,35517,34946,[8848]
887,35520,34629,[8860]
887,35532,35243,[8823]
888,35541,35228,[8862]
888,35549,35243,[8846]
888,35560,35463,[8876]
888,35565,34986,[8859]
889,35582,34810,[8846]
889,35597,35520,[8846]
889,35607,35000,[8850]
889,35613,35095,[8859]
889,35614,35549,[8860]
889,35619,34681,[8897]
890,35621,35412,[8882]
890,35631,34793,[8882]
890,35641,35520,[8869]
890,35648,35027,[8865]
890,35656,35312,[8901]
891,35665,35021,[8884]
891,35675,35092,[8882]
891,35689,34800,[8888]
891,35695,35345,[8869]
891,35698,34831,[8886]
892,35708,35263,[8890]
892,35710,34969,[8886]
892,35720,35243,[8884]
892,35723,35168,[8884]
892,35725,35093,[8920]
892,35731,35027,[8902]
892,35733,34871,[8901]
892,35735,34772,[8920]
893,35742,35093,[8915]
893,35751,35619,[8915]
893,35754,34829,[8913]
893,35763,35631,[8915]
893,35767,35520,[8903]
893,35775,34911,[8893]
894,35783,35041,[8934]
894,35792,35032,[8945]
894,35796,34960,[8899]
894,35797,35035,[8936]
894,35802,34820,[8899]
894,35804,35549,[8899]
894,35808,35216,[8929]
895,35827,35796,[8942]
895,35830,35216,[8914]
895,35836,35093,[8919]
895,35837,35177,[8920]
895,35838,35641,[8947]
895,35840,35342,[8913]
895,35846,35158,[8943]
896,35862,35840,[8942]
896,35871,35565,[8934]
896,35874,35808,[8929]
896,35876,35342,[8939]
896,35878,35299,[8962]
896,35879,35619,[8951]
896,35881,35125,[8914]
896,35883,35202,[8969]
896,35884,35306,[8913]
896,35888,35243,[8923]
896,35889,35133,[8969]
896,35890,35299,[8919]
897,35908,35260,[8942]
897,35916,35017,[8925]
897,35919,35039,[8934]
897,35921,35280,[8929]
897,35923,35110,[8947]
897,35926,35796,[8951]
897,35927,35397,[8930]
897,35933,35665,[8948]
898,35945,35836,[8940]
898,35949,35541,[8971]
898,35950,35837,[8944]
898,35956,35510,[8964]
898,35960,35243,[8940]
898,35964,35219,[8958]
898,35965,35720,[8962]
898,35969,35393,[8938]
898,35976,35092,[8940]
898,35978,35698,[8976]
898,35980,35280,[8976]
899,35984,35614,[8994]
899,35985,35723,[8971]
899,35994,35342,[8948]
899,35998,35950,[8994]
899,36001,35357,[8969]
899,36002,35641,[8946]
899,36006,35517,[8948]
899,36008,35549,[8994]
899,36011,35945,[8962]
899,36014,35879,[8946]
899,36015,35357,[8971]
899,36016,35177,[8993]
899,36019,35631,[8976]
900,36028,35532,[8972]
900,36030,35170,[9002]
900,36037,35397,[9002]
900,36038,35219,[9002]
900,36048,35607,[8972]
901,36076,35960,[8975]
901,36079,35176,[9019]
901,36081,35397,[9013]
901,36088,35802,[8975]
901,36089,35412,[8993]
901,36096,35725,[8988]
902,36102,35888,[9022]
902,36108,35802,[8972]
902,36109,35871,[9024]
902,36111,35731,[9019]
902,36114,35228,[9024]
902,36116,35698,[9019]
902,36125,35949,[9024]
902,36126,35613,[9013]
902,36127,35365,[8977]
902,36139,35263,[8970]
903,36144,36037,[8989]
903,36146,35742,[9013]
903,36153,35292,[9031]
903,36157,35648,[9033]
903,36159,36081,[8975]
903,36160,36109,[9031]
903,36162,35888,[9031]
903,36164,35513,[9004]
903,36167,35881,[9010]
903,36170,36139,[9029]
903,36180,35357,[8979]
904,36182,36170,[8989]
904,36189,35960,[8989]
904,36195,35665,[8993]
904,36196,36081,[9048]
904,36202,36157,[9016]
904,36207,36108,[9016]
904,36219,36006,[9033]
905,36241,36014,[9010]
905,36243,35532,[8999]
905,36244,36189,[9001]
905,36247,35438,[9022]
905,36249,35876,[9004]
905,36252,35641,[8999]
905,36256,35879,[9029]
905,36258,35964,[9022]
906,36268,35648,[9010]
906,36272,35978,[9062]
906,36279,35613,[8999]
906,36284,35969,[9006]
906,36290,35614,[9066]
906,36291,35985,[9004]
906,36295,35560,[9001]
906,36299,36088,[9048]
907,36303,36088,[9079]
907,36305,36096,[9007]
907,36310,35438,[9070]
907,36311,35767,[9064]
907,36314,35923,[9070]
907,36315,35656,[9048]
907,36317,36162,[9007]
907,36319,35945,[9079]
907,36320,36019,[9016]
907,36323,35871,[9042]
907,36329,36089,[9029]
907,36336,36089,[9007]
907,36340,35797,[9079]
908,36342,36048,[9086]
908,36347,35808,[9054]
908,36349,35950,[9062]
908,36356,36290,[9064]
908,36360,36167,[9026]
908,36361,35876,[9086]
908,36365,36170,[9086]
908,36367,36252,[9070]
908,36371,36108,[9018]
908,36374,35720,[9064]
908,36375,35565,[9027]
908,36377,36001,[9042]
908,36378,35830,[9054]
908,36379,36108,[9033]
908,36380,35560,[9066]
909,36384,36164,[9059]
909,36385,36015,[9073]
909,36390,36162,[9066]
909,36391,36196,[9092]
