generation,id,reward,species,parent1,parent2
31,1434,0.5,1,1403,1403
31,1435,0.7499476214287325,1,1397,1397
31,1436,0.5265039878664517,1,1397,1397
31,1437,0.5,1,1403,1403
31,1438,0.6649943975051165,1,1403,1397
31,1439,0.5874431683161504,1,1403,1397
31,1440,0.5,1,1403,1397
31,1441,0.6802694394409359,1,1403,1403
31,1442,0.7499476214286148,1,1403,1403
31,1443,0.5238337976581028,1,1403,1403
31,1444,0.5,1,1403,1397
31,1445,0.5001254009154429,1,1403,1397
31,1446,0.6062619482140124,1,1397,1403
31,1447,0.5,1,1397,1403
31,1448,0.5000720379917504,1,1403,1397
31,1449,0.5,1,1397,1403
31,1328,0.7961523322353066,3,271,1195
31,1414,0.750092844103902,3,1195,1195
31,1450,0.5002562387671422,3,1414,1328
31,1451,0.530085736139068,3,1414,1328
31,1452,0.5498951939139154,3,1328,1414
31,1453,0.5001548319023349,3,1328,1414
31,1454,0.6994866079848737,3,1328,1414
31,1455,0.5079254087337046,3,1414,1414
31,1456,0.5001916796481356,3,1328,1414
31,1457,0.5353046351460453,3,1414,1328
31,1458,0.5761092780382482,3,1414,1414
31,1459,0.714278038912487,2,1328,1328
31,1460,0.5002228043801138,3,1328,1414
31,1461,0.6784509782483903,3,1414,1328
31,1462,0.5,3,1328,1328
32,1336,0.7355296739712787,2,1287,1287
32,1339,0.7317123575428572,2,1135,1287
32,1463,0.6808574161933418,2,1336,1339
32,1464,0.5026585399402627,2,1336,1339
32,1465,0.5553501531509417,2,1339,1336
32,1466,0.6957391011367564,2,1339,1339
32,1467,0.6689349272758613,2,1339,1336
32,1468,0.5145934467274653,2,1339,1339
32,1469,0.5084845661400959,2,1339,1339
32,1470,0.5,2,1336,1339
32,1471,0.5464513339632258,2,1336,1336
32,1472,0.707740475685392,2,1339,1339
32,1473,0.726644087683457,2,1336,1336
32,1474,0.6866046561981178,2,1339,1339
32,1475,0.5059313685016467,2,1339,1336
32,1476,0.663448538069233,2,1336,1339
32,1477,0.6071656164816059,2,1336,1336
32,1397,0.7499476214301826,1,1207,1152
32,1435,0.7499476214287325,1,1397,1397
32,1478,0.5,1,1397,1442
32,1479,0.5011750496614973,1,1442,1397
32,1480,0.5,1,1435,1442
32,1481,0.7499476214282256,1,1442,1435
32,1482,0.5,1,1397,1397
32,1483,0.5,1,1442,1442
32,1484,0.7179761357670684,1,1397,1397
32,1485,0.5210800930831677,1,1442,1442
32,1486,0.7100579230744215,1,1435,1435
32,1487,0.6025476575204972,1,1442,1442
32,1488,0.5025390284464313,1,1442,1397
32,1489,0.6385095810325407,1,1442,1397
32,1490,0.5096517152372304,1,1435,1397
32,1491,0.638876137519397,1,1397,1435
32,1492,0.5,1,1397,1442
32,1493,0.5386980356701372,1,1435,1435
32,1328,0.7961523322353066,3,271,1195
32,1414,0.750092844103902,3,1195,1195
32,1494,0.5739403567726327,3,1328,1414
32,1495,0.5002306360017199,2,1414,1328
32,1496,0.5003272262348359,3,1414,1328
32,1497,0.7483612764425792,3,1328,1328
32,1498,0.6446762155682562,3,1414,1414
32,1499,0.660726789923304,3,1328,1328
32,1500,0.5000168048238616,3,1414,1414
32,1501,0.5023331086572806,3,1414,1414
32,1502,0.5246775259838796,2,1328,1328
32,1503,0.5,2,1328,1328
32,1504,0.5381182830359881,3,1328,1414
32,1505,0.7694248161562692,3,1414,1414
32,1506,0.749979337979088,3,1328,1414
33,1336,0.7355296739712787,2,1287,1287
33,1339,0.7317123575428572,2,1135,1287
33,1507,0.5,2,1336,1339
33,1508,0.6067274505179684,2,1339,1336
33,1509,0.688340221713134,2,1336,1336
33,1510,0.668389342439612,2,1336,1339
33,1511,0.5375732417303581,2,1339,1339
33,1512,0.6760802567490649,2,1336,1336
33,1513,0.5974965301886697,2,1339,1336
33,1514,0.6718825012486358,2,1336,1339
33,1515,0.5,2,1336,1336
33,1516,0.5373157060362097,2,1336,1336
33,1517,0.5,2,1336,1336
33,1518,0.52382316271169,2,1339,1336
33,1519,0.5,2,1339,1336
33,1520,0.7396521568843488,2,1336,1339
33,1521,0.626216591392269,2,1339,1336
33,1522,0.599170229969161,2,1336,1336
33,1397,0.7499476214301826,1,1207,1152
33,1435,0.7499476214287325,1,1397,1397
33,1523,0.5,1,1435,1397
33,1524,0.5000000058530796,1,1397,1397
33,1525,0.535249782467641,1,1397,1397
33,1526,0.7499480755936632,1,1397,1397
33,1527,0.5,1,1435,1397
33,1528,0.5,1,1435,1435
33,1529,0.509674069104202,1,1435,1435
33,1530,0.6597243501043747,1,1435,1397
33,1531,0.6232170085220716,1,1397,1435
33,1532,0.5,1,1397,1435
33,1533,0.5,1,1435,1435
33,1534,0.6318802075698462,1,1435,1435
33,1535,0.5,1,1397,1397
33,1536,0.5,1,1397,1435
33,1328,0.7961523322353066,3,271,1195
33,1505,0.7694248161562692,3,1414,1414
33,1537,0.5,3,1328,1328
33,1538,0.627414039174838,3,1328,1505
33,1539,0.5280062979654483,3,1505,1328
33,1540,0.6421050243276711,3,1328,1505
33,1541,0.4996715785030931,3,1328,1505
33,1542,0.6748896271923202,3,1328,1328
33,1543,0.5,3,1505,1505
33,1544,0.5,3,1328,1505
33,1545,0.5051760878339664,3,1328,1328
33,1546,0.5,3,1505,1505
33,1547,0.5179300677753882,3,1328,1328
33,1548,0.5892633446286106,3,1505,1505
33,1549,0.517868327884845,3,1328,1505
33,1550,0.5004745155185972,3,1328,1505
33,1551,0.5006967347642133,3,1328,1505
34,1520,0.7396521568843488,2,1336,1339
34,1336,0.7355296739712787,2,1287,1287
34,1552,0.5048511264027098,2,1520,1336
34,1553,0.550600857334078,2,1336,1336
34,1554,0.5273398082919192,2,1336,1336
34,1555,0.5,2,1520,1336
34,1556,0.5095410560593632,2,1520,1520
34,1557,0.5,2,1520,1336
34,1558,0.5,2,1520,1336
34,1559,0.5,2,1520,1336
34,1560,0.5,2,1520,1520
34,1561,0.7485794578281981,2,1520,1520
34,1562,0.5,2,1336,1520
34,1563,0.5,2,1336,1336
34,1564,0.5,2,1336,1520
34,1565,0.5865125858125191,2,1336,1520
34,1566,0.5,2,1520,1520
34,1567,0.5937620779314663,2,1336,1336
34,1568,0.503733522735457,2,1336,1336
34,1569,0.5092918619186088,2,1336,1520
34,1526,0.7499480755936632,1,1397,1397
34,1397,0.7499476214301826,1,1207,1152
34,1570,0.5,1,1526,1526
34,1571,0.5532566769971923,1,1397,1397
34,1572,0.6741041517139088,1,1526,1397
34,1573,0.5,1,1526,1397
34,1574,0.63082428171451,1,1397,1526
34,1575,0.5007742448941317,1,1526,1397
34,1576,0.5,1,1397,1526
34,1577,0.5792389097046728,1,1397,1526
34,1578,0.5798780607238676,1,1526,1397
34,1579,0.5095410890856336,1,1397,1526
34,1580,0.5217413815719185,1,1526,1397
34,1581,0.5,1,1526,1526
34,1582,0.5235924440623507,1,1526,1397
34,1328,0.7961523322353066,3,271,1195
34,1505,0.7694248161562692,3,1414,1414
34,1583,0.5324528882756006,3,1328,1505
34,1584,0.7320997005499423,3,1328,1505
34,1585,0.5,3,1328,1328
34,1586,0.7074749668903839,3,1505,1505
34,1587,0.5,3,1328,1505
34,1588,0.5017098984614226,3,1505,1328
34,1589,0.7412306719453734,3,1505,1505
34,1590,0.5,3,1328,1505
34,1591,0.5,3,1328,1328
34,1592,0.5,3,1328,1328
34,1593,0.5029792840465861,3,1505,1328
34,1594,0.5020777334009494,3,1505,1328
34,1595,0.5024590018636443,3,1505,1328
35,1561,0.7485794578281981,2,1520,1520
35,1520,0.7396521568843488,2,1336,1339
35,1596,0.5073542082748054,2,1561,1561
35,1597,0.510251647036545,2,1520,1520
35,1598,0.5008212105458127,2,1520,1520
35,1599,0.5,2,1561,1520
35,1600,0.5,2,1561,1561
35,1601,0.5902314894070227,2,1520,1520
35,1602,0.5,2,1561,1561
35,1603,0.5,2,1561,1520
35,1604,0.5,3,1561,1561
35,1605,0.5,2,1520,1520
35,1606,0.7103403106209877,2,1520,1520
35,1607,0.5,1,1520,1520
35,1608,0.5410824063772293,2,1561,1561
35,1609,0.5642892082095861,2,1561,1561
35,1526,0.7499480755936632,1,1397,1397
35,1397,0.7499476214301826,1,1207,1152
35,1610,0.7499476268804528,1,1526,1397
35,1611,0.7082029512246464,1,1397,1397
35,1612,0.5046117950441793,1,1526,1526
35,1613,0.5435143755616547,1,1397,1397
35,1614,0.6138876353192779,1,1397,1526
35,1615,0.7130729927058497,1,1397,1526
35,1616,0.7485749108550691,1,1526,1397
35,1617,0.5,1,1397,1397
35,1618,0.7499477177440184,1,1397,1526
35,1619,0.5,1,1526,1397
35,1620,0.746083890174348,1,1526,1397
35,1621,0.5,1,1526,1397
35,1622,0.7326018781940492,1,1526,1526
35,1623,0.5732957740252957,1,1397,1526
35,1328,0.7961523322353066,3,271,1195
35,1505,0.7694248161562692,3,1414,1414
35,1624,0.5,3,1505,1505
35,1625,0.5204334934513455,3,1328,1328
35,1626,0.5,3,1328,1328
35,1627,0.5000002132109858,3,1328,1328
35,1628,0.532668877928214,3,1328,1328
35,1629,0.7437660164047616,3,1328,1328
35,1630,0.7338988371073673,3,1328,1328
35,1631,0.6095386364255166,3,1328,1505
35,1632,0.5,3,1505,1328
35,1633,0.5039840964764377,3,1328,1328
35,1634,0.593418354792115,3,1328,1505
35,1635,0.5000786584560882,3,1505,1328
35,1636,0.5,3,1505,1328
35,1637,0.5817959600407498,3,1328,1505
35,1638,0.7765780655835507,3,1328,1328
35,1639,0.5071564168523636,3,1328,1328
36,1561,0.7485794578281981,2,1520,1520
36,1520,0.7396521568843488,2,1336,1339
36,1640,0.5355230065783891,2,1520,1561
36,1641,0.5,2,1520,1520
36,1642,0.5,2,1520,1561
36,1643,0.5,2,1561,1561
36,1644,0.5813738056657495,2,1520,1520
36,1645,0.5,2,1561,1561
36,1646,0.5206394663325575,2,1520,1561
36,1647,0.7057697435780074,2,1561,1520
36,1648,0.6489426795101167,2,1520,1520
36,1649,0.5,2,1561,1561
36,1650,0.5,2,1520,1561
36,1526,0.7499480755936632,1,1397,1397
36,1618,0.7499477177440184,1,1397,1526
36,1651,0.5,1,1526,1618
36,1652,0.5,1,1526,1526
36,1653,0.7123710079499326,1,1618,1618
36,1654,0.666593168372723,1,1526,1618
36,1655,0.5,1,1526,1526
36,1656,0.6959483388843332,1,1526,1618
36,1657,0.528268022310524,1,1618,1526
36,1658,0.7112161300565341,1,1526,1618
36,1659,0.7496334002315573,1,1618,1618
36,1660,0.7499477140434895,1,1618,1618
36,1661,0.6301457729943426,1,1618,1618
36,1662,0.6384250567699465,1,1618,1618
36,1663,0.6974255124592224,1,1618,1618
36,1664,0.7480100560905235,1,1618,1526
36,1665,0.5946356039839771,1,1618,1618
36,1666,0.5,1,1618,1618
36,1667,0.7046894765280602,1,1618,1618
36,1668,0.5370559378985489,1,1526,1618
36,1328,0.7961523322353066,3,271,1195
36,1638,0.7765780655835507,3,1328,1328
36,1669,0.509732894366572,3,1638,1328
36,1670,0.5,3,1328,1638
36,1671,0.5053616036546843,3,1328,1328
36,1672,0.5021180348154612,3,1638,1638
36,1673,0.5,3,1328,1638
36,1674,0.5602090968120654,3,1638,1328
36,1675,0.5000045240602395,3,1638,1638
36,1676,0.5783924101873845,3,1328,1328
36,1677,0.5000006387619802,3,1328,1638
36,1678,0.5332471896361887,3,1638,1638
36,1679,0.6041307936624594,3,1328,1638
36,1680,0.5,3,1638,1328
36,1681,0.644232494822686,3,1328,1638
36,1682,0.7442845844535888,3,1328,1638
36,1683,0.5,3,1638,1638
37,1561,0.7485794578281981,2,1520,1520
37,1520,0.7396521568843488,2,1336,1339
37,1684,0.5,2,1520,1520
37,1685,0.7386071428577221,2,1520,1520
37,1686,0.5450404039108436,2,1561,1520
37,1687,0.6844021932597886,2,1520,1520
37,1688,0.5,2,1561,1561
37,1689,0.5,2,1520,1520
37,1690,0.6038400603605758,2,1520,1561
37,1691,0.5047967570669137,2,1520,1561
37,1692,0.5,2,1561,1561
37,1693,0.5,2,1520,1520
37,1526,0.7499480755936632,1,1397,1397
37,1618,0.7499477177440184,1,1397,1526
37,1694,0.5162277891229536,1,1526,1618
37,1695,0.5044770688082849,1,1526,1618
37,1696,0.7499484078432129,1,1526,1526
37,1697,0.5,1,1526,1618
37,1698,0.5,1,1618,1526
37,1699,0.5,1,1526,1526
37,1700,0.5,1,1618,1618
37,1701,0.5,1,1526,1526
37,1702,0.5,1,1618,1526
37,1703,0.5417334787664257,1,1618,1526
37,1704,0.5,1,1526,1618
37,1705,0.7499482638931001,1,1526,1526
37,1706,0.5,1,1526,1618
37,1707,0.5,1,1526,1618
37,1708,0.5,1,1526,1526
37,1709,0.5,1,1526,1526
37,1710,0.5000064251765487,1,1526,1526
37,1711,0.5,1,1618,1618
37,1712,0.7244871405559588,1,1526,1618
37,1713,0.5,1,1618,1618
37,1328,0.7961523322353066,3,271,1195
37,1638,0.7765780655835507,3,1328,1328
37,1714,0.5,3,1328,1328
37,1715,0.6122632592478073,3,1638,1328
37,1716,0.6027142195413002,3,1638,1328
37,1717,0.668329137171817,3,1638,1638
37,1718,0.5010803760174241,3,1328,1638
37,1719,0.5,3,1638,1328
37,1720,0.6374341909301189,3,1328,1328
37,1721,0.7099113874921368,3,1638,1638
37,1722,0.5268411679739382,3,1638,1638
37,1723,0.5233093210360533,3,1638,1328
37,1724,0.5037956039496703,3,1638,1328
37,1725,0.7559424959122887,3,1638,1638
37,1726,0.5,3,1328,1638
38,1561,0.7485794578281981,2,1520,1520
38,1520,0.7396521568843488,2,1336,1339
38,1727,0.5,2,1520,1520
38,1728,0.5056713727704596,2,1520,1561
38,1729,0.5,2,1561,1520
38,1730,0.5,2,1520,1520
38,1731,0.5,2,1561,1520
38,1732,0.6051639045235974,2,1561,1520
38,1733,0.5,2,1561,1520
38,1734,0.5,2,1561,1561
38,1735,0.5,2,1520,1561
38,1736,0.599190920164691,2,1520,1520
38,1737,0.5,2,1520,1520
38,1738,0.5,2,1561,1520
38,1739,0.5,2,1520,1520
38,1696,0.7499484078432129,1,1526,1526
38,1705,0.7499482638931001,1,1526,1526
38,1740,0.5,1,1696,1526
38,1741,0.5,1,1696,1705
38,1742,0.5,1,1696,1696
38,1743,0.5,1,1696,1526
38,1744,0.7499478488099918,1,1705,1526
38,1745,0.5,1,1696,1705
38,1746,0.7282805539441043,1,1696,1705
38,1747,0.6426292169507246,1,1696,1696
38,1748,0.5698489560798807,1,1696,1705
38,1749,0.5,1,1696,1526
38,1750,0.5732530645129497,1,1696,1696
38,1751,0.63701120444476,1,1526,1696
38,1752,0.5017851765011081,1,1526,1526
38,1753,0.5,1,1696,1526
38,1754,0.5,1,1696,1705
38,1328,0.7961523322353066,3,271,1195
38,1638,0.7765780655835507,3,1328,1328
38,1755,0.5,3,1638,1328
38,1756,0.6500207559691273,3,1328,1638
38,1757,0.5560287817422056,3,1638,1638
38,1758,0.5421238640254373,3,1328,1638
38,1759,0.5,3,1328,1638
38,1760,0.5988096109260281,3,1638,1638
38,1761,0.5,3,1638,1328
38,1762,0.568642039799021,3,1638,1638
38,1763,0.6288446235410166,3,1328,1328
38,1764,0.5000771212328634,3,1328,1328
38,1765,0.7370067098294737,3,1638,1328
38,1766,0.5,3,1638,1638
38,1767,0.709774677915727,3,1638,1328
38,1768,0.5,3,1638,1638
38,1769,0.6309301970289939,3,1328,1638
38,1770,0.5527724665094651,3,1328,1638
39,1561,0.7485794578281981,2,1520,1520
39,1520,0.7396521568843488,2,1336,1339
39,1771,0.64781644141733,2,1561,1520
39,1772,0.5,2,1561,1561
39,1773,0.7376184379381295,2,1520,1520
39,1774,0.6482334026244063,2,1520,1561
39,1775,0.716688014199986,2,1561,1561
39,1776,0.7125639156826978,2,1561,1520
39,1777,0.5288465247847484,2,1520,1561
39,1778,0.7476729837534226,2,1561,1520
39,1779,0.6563757407816091,2,1561,1520
39,1780,0.5,2,1561,1520
39,1781,0.5,2,1561,1520
39,1696,0.7499484078432129,1,1526,1526
39,1705,0.7499482638931001,1,1526,1526
39,1782,0.5,1,1696,1705
39,1783,0.620589129854778,1,1696,1705
39,1784,0.5,1,1705,1696
39,1785,0.5,1,1705,1696
39,1786,0.7493863469032738,1,1696,1696
39,1787,0.7499484220060335,1,1705,1696
39,1788,0.5,1,1696,1705
39,1789,0.7319987883624286,1,1696,1705
39,1790,0.6790892238115454,1,1705,1705
39,1791,0.5,1,1705,1705
39,1792,0.5,1,1696,1705
39,1793,0.5,1,1696,1696
39,1794,0.7499476214399611,1,1696,1696
39,1795,0.5,1,1696,1705
39,1796,0.5,1,1696,1705
39,1797,0.7428922657047461,1,1696,1696
39,1328,0.7961523322353066,3,271,1195
39,1638,0.7765780655835507,3,1328,1328
39,1798,0.7813371955976899,3,1638,1638
39,1799,0.5000242763336888,3,1638,1638
39,1800,0.5,3,1328,1328
39,1801,0.5144253830980466,3,1328,1328
39,1802,0.5,3,1638,1638
39,1803,0.6048685791069067,3,1328,1328
39,1804,0.5664473968104367,3,1638,1638
39,1805,0.5,3,1328,1328
39,1806,0.6062993302902622,3,1328,1328
39,1807,0.7576544172017422,3,1638,1328
39,1808,0.5,3,1328,1638
39,1809,0.7258899598787966,3,1328,1328
39,1810,0.5,3,1638,1328
39,1811,0.5043209573982779,3,1328,1638
39,1812,0.5098314069078398,3,1328,1638
39,1813,0.7147690855026992,3,1638,1638
39,1814,0.6076750212828402,3,1638,1328
39,1815,0.5000602401102802,3,1328,1328
40,1561,0.7485794578281981,2,1520,1520
40,1778,0.7476729837534226,2,1561,1520
40,1816,0.6318115176934388,2,1778,1561
40,1817,0.5121722622251977,2,1778,1561
40,1818,0.5000037549638959,2,1561,1561
40,1819,0.7238751473696032,2,1778,1561
40,1820,0.7474530977006609,2,1778,1561
40,1821,0.5,2,1561,1561
40,1822,0.5,2,1778,1778
40,1823,0.747636284086121,2,1778,1561
40,1824,0.5,2,1561,1561
40,1825,0.7070485985719757,2,1561,1561
40,1826,0.5,2,1561,1778
40,1827,0.5,2,1778,1778
40,1828,0.5692470319068212,2,1561,1561
40,1829,0.5,2,1561,1561
40,1830,0.7173810167613903,2,1561,1561
40,1787,0.7499484220060335,1,1705,1696
40,1696,0.7499484078432129,1,1526,1526
40,1831,0.5947259420318206,1,1696,1787
40,1832,0.5,1,1787,1787
40,1833,0.5651662591403837,1,1696,1696
40,1834,0.7279890143729923,1,1787,1696
40,1835,0.6138432933543596,1,1787,1787
40,1836,0.588180875603135,1,1696,1787
40,1837,0.7481940827776062,1,1696,1696
40,1838,0.7406876893368906,1,1787,1696
40,1839,0.5782816558666221,1,1696,1696
40,1840,0.5,1,1696,1787
40,1841,0.5,1,1787,1696
40,1842,0.7061197249438321,1,1696,1787
40,1843,0.7499996225955463,1,1696,1787
40,1844,0.5,1,1787,1696
40,1845,0.535085115708827,1,1696,1696
40,1328,0.7961523322353066,3,271,1195
40,1798,0.7813371955976899,3,1638,1638
40,1846,0.6409352991928448,3,1798,1328
40,1847,0.5625487961418855,3,1798,1328
40,1848,0.5005920943185355,3,1328,1328
40,1849,0.7470411621689933,3,1328,1798
40,1850,0.6537739330740235,3,1798,1798
40,1851,0.7289941550902019,3,1328,1328
40,1852,0.6290551329839389,3,1328,1328
40,1853,0.5000700914833979,3,1328,1328
40,1854,0.7187021374339992,3,1798,1328
40,1855,0.5,3,1328,1328
40,1856,0.5002863699724693,3,1328,1798
40,1857,0.5000077842282441,3,1328,1328
40,1858,0.6011930745583145,3,1328,1328
40,1859,0.631388901212403,3,1798,1798
40,1860,0.5065320762625212,3,1798,1328
41,1561,0.7485794578281981,2,1520,1520
41,1778,0.7476729837534226,2,1561,1520
41,1861,0.5017618969060527,2,1778,1778
41,1862,0.5,2,1561,1778
41,1863,0.6733839461834178,2,1778,1778
41,1864,0.5193732253820499,2,1778,1561
41,1865,0.5,2,1778,1778
41,1866,0.5,2,1778,1778
41,1867,0.5,2,1778,1561
41,1868,0.5026403212543276,2,1561,1778
41,1869,0.5310111344965366,2,1561,1561
41,1870,0.6643589363103052,2,1778,1778
41,1871,0.5,2,1778,1561
41,1872,0.5,2,1561,1561
41,1873,0.5,2,1561,1778
41,1874,0.5,2,1778,1561
41,1843,0.7499996225955463,1,1696,1787
41,1787,0.7499484220060335,1,1705,1696
41,1875,0.7499999035207227,1,1843,1843
41,1876,0.5527303354349672,1,1843,1843
41,1877,0.5,1,1843,1843
41,1878,0.5000850873412657,1,1787,1787
41,1879,0.5,1,1843,1787
41,1880,0.6929263626929498,1,1843,1787
41,1881,0.5,1,1843,1787
41,1882,0.5,1,1787,1843
41,1883,0.5,1,1787,1787
41,1884,0.5,1,1787,1787
41,1885,0.6431339915809773,1,1787,1843
41,1886,0.5071866245388128,1,1787,1843
41,1887,0.7466132840717213,1,1787,1787
41,1888,0.5078957944300084,1,1843,1787
41,1889,0.5,1,1843,1787
41,1890,0.5,1,1843,1843
41,1328,0.7961523322353066,3,271,1195
41,1798,0.7813371955976899,3,1638,1638
41,1891,0.7284438342468449,3,1798,1798
41,1892,0.6596495823319628,3,1798,1798
41,1893,0.5772032834715608,3,1798,1798
41,1894,0.6010150121012829,3,1798,1798
41,1895,0.7128239788743527,3,1798,1798
41,1896,0.5848507274020074,3,1328,1798
41,1897,0.6483627810260324,3,1798,1328
41,1898,0.5162766166653707,3,1798,1798
41,1899,0.7479429149109414,3,1798,1328
41,1900,0.5,3,1798,1798
41,1901,0.5015146282884535,3,1328,1798
41,1902,0.5828319844957881,3,1798,1328
41,1903,0.5,3,1798,1798
41,1904,0.5781636756635208,3,1798,1328
42,1561,0.7485794578281981,2,1520,1520
42,1778,0.7476729837534226,2,1561,1520
42,1905,0.5,2,1778,1561
42,1906,0.5202304462249284,2,1561,1778
42,1907,0.5,2,1778,1778
42,1908,0.7475502505133254,2,1561,1778
42,1909,0.5,2,1778,1561
42,1910,0.5857303451391989,2,1561,1778
42,1911,0.5162832630653741,2,1561,1561
42,1912,0.5007584508209286,2,1778,1778
42,1913,0.5531438897303353,2,1778,1561
42,1914,0.7149937102913798,2,1778,1778
42,1915,0.5988997753343996,2,1561,1778
42,1875,0.7499999035207227,1,1843,1843
42,1843,0.7499996225955463,1,1696,1787
42,1916,0.5301336828527983,1,1843,1875
42,1917,0.6850400193809855,1,1875,1875
42,1918,0.5,1,1875,1875
42,1919,0.5218798470213384,1,1843,1843
42,1920,0.5,1,1875,1843
42,1921,0.6299313567182914,1,1843,1843
42,1922,0.5,1,1875,1843
42,1923,0.5,1,1843,1875
42,1924,0.5,1,1843,1875
42,1925,0.5,1,1843,1875
42,1926,0.5,1,1875,1875
42,1927,0.5,1,1843,1875
42,1928,0.7499380390877506,1,1843,1843
42,1929,0.5,1,1843,1875
42,1328,0.7961523322353066,3,271,1195
42,1798,0.7813371955976899,3,1638,1638
42,1930,0.5041581474314514,3,1798,1798
42,1931,0.5206053653239182,3,1328,1798
42,1932,0.5955154191256056,3,1798,1328
42,1933,0.5,3,1328,1328
42,1934,0.5487008057573617,3,1798,1798
42,1935,0.5042555767773995,3,1328,1328
42,1936,0.6362106225635981,3,1798,1328
42,1937,0.5,3,1328,1798
42,1938,0.5007488520188361,3,1328,1798
42,1939,0.5046111772048013,3,1328,1328
42,1940,0.5906367014916148,3,1798,1798
42,1941,0.5428006109488803,3,1798,1328
42,1942,0.6260570364213829,3,1798,1798
42,1943,0.5,3,1328,1798
42,1944,0.7160236487303295,3,1798,1328
42,1945,0.5,3,1328,1798
42,1946,0.5837592972153279,3,1328,1328
42,1947,0.5,3,1798,1798
43,1561,0.7485794578281981,2,1520,1520
43,1778,0.7476729837534226,2,1561,1520
43,1948,0.5008816567360799,2,1778,1561
43,1949,0.6750004228135081,2,1561,1778
43,1950,0.5,2,1778,1561
43,1951,0.5,2,1778,1778
43,1952,0.6937862021772851,2,1561,1561
43,1953,0.500758823455846,2,1778,1778
43,1954,0.7422178875717429,2,1778,1561
43,1955,0.5,2,1778,1561
43,1956,0.5067468426328818,2,1561,1561
43,1957,0.5,2,1561,1778
43,1958,0.5401476260756874,2,1778,1778
43,1959,0.5,2,1778,1778
43,1960,0.6034173194948502,2,1561,1778
43,1961,0.5,2,1561,1778
43,1875,0.7499999035207227,1,1843,1843
43,1843,0.7499996225955463,1,1696,1787
43,1962,0.5,1,1843,1843
43,1963,0.7499996748785216,1,1875,1875
43,1964,0.7499996160536977,1,1843,1843
43,1965,0.6559191871064751,1,1875,1875
43,1966,0.5,1,1843,1875
43,1967,0.7462107534670475,1,1875,1875
43,1968,0.5207573534980636,1,1875,1843
43,1969,0.5185343725416375,1,1843,1843
43,1970,0.5,1,1875,1875
43,1971,0.5004652830880014,1,1843,1875
43,1972,0.7499996172174188,1,1843,1843
43,1973,0.5,1,1875,1843
43,1974,0.7296885462996187,1,1875,1875
43,1328,0.7961523322353066,3,271,1195
43,1798,0.7813371955976899,3,1638,1638
43,1975,0.5022363237017293,3,1328,1328
43,1976,0.7312421325183038,3,1328,1328
43,1977,0.7588410167394176,3,1328,1798
43,1978,0.8149518567615373,3,1328,1798
43,1979,0.6871274637648699,3,1328,1798
43,1980,0.6069605090558086,3,1328,1328
43,1981,0.507079262011928,3,1798,1798
43,1982,0.5,3,1328,1798
43,1983,0.5341604711915316,3,1328,1328
43,1984,0.5,3,1328,1328
43,1985,0.5151572235779451,3,1798,1798
43,1986,0.5,3,1328,1798
43,1987,0.5713194946124158,3,1798,1798
43,1988,0.5053716996223707,3,1798,1328
43,1989,0.7226230592937837,3,1798,1798
43,1990,0.5820355035300009,3,1328,1798
44,1561,0.7485794578281981,2,1520,1520
44,1778,0.7476729837534226,2,1561,1520
44,1991,0.5264846092666498,2,1561,1778
44,1992,0.7352088793969683,2,1778,1561
44,1993,0.5740297841412592,2,1778,1778
44,1994,0.5263891729487408,2,1561,1778
44,1995,0.5,2,1561,1778
44,1996,0.7359590821742401,2,1561,1778
44,1997,0.7481921757513366,2,1778,1778
44,1998,0.5636433441651705,2,1561,1561
44,1999,0.6879955768992465,2,1561,1561
44,2000,0.5,2,1778,1561
44,2001,0.5,2,1778,1778
44,2002,0.5,2,1778,1778
44,1875,0.7499999035207227,1,1843,1843
44,1963,0.7499996748785216,1,1875,1875
44,2003,0.7499996831041413,1,1875,1963
44,2004,0.5,1,1963,1875
44,2005,0.5,1,1963,1963
44,2006,0.7499955034379773,1,1875,1875
44,2007,0.595318708452684,1,1875,1875
44,2008,0.747136280189056,1,1875,1963
44,2009,0.5,1,1963,1963
44,2010,0.5,1,1963,1875
44,2011,0.7493182901987552,1,1875,1875
44,2012,0.5,1,1875,1875
44,2013,0.5,1,1963,1875
44,2014,0.575315904363636,1,1963,1963
44,2015,0.531599703256943,1,1963,1963
44,2016,0.7483861074899706,1,1875,1963
44,2017,0.7499996166532454,1,1875,1875
44,1978,0.8149518567615373,3,1328,1798
44,1328,0.7961523322353066,3,271,1195
44,2018,0.5222071733430044,3,1978,1978
44,2019,0.5002564298681538,3,1328,1328
44,2020,0.7550785127658746,3,1978,1328
44,2021,0.5,3,1328,1978
44,2022,0.5,3,1978,1978
44,2023,0.5926398581960068,3,1328,1978
44,2024,0.5,3,1328,1978
44,2025,0.7300179688512533,3,1978,1328
44,2026,0.7169898744707234,3,1978,1328
44,2027,0.5,3,1978,1328
44,2028,0.5647535666808531,3,1328,1328
44,2029,0.5939964097189918,3,1328,1978
44,2030,0.4775631730473531,3,1328,1328
44,2031,0.7055604784630822,3,1328,1978
44,2032,0.5065007010306016,3,1978,1328
44,2033,0.663829352781218,3,1328,1328
44,2034,0.628948241780964,3,1328,1328
45,1561,0.7485794578281981,2,1520,1520
45,1997,0.7481921757513366,2,1778,1778
45,2035,0.6865553429677724,2,1997,1997
45,2036,0.5,2,1997,1997
45,2037,0.5,2,1997,1997
